timestamp,kwh
2015-01-05 23:00:00,7885.141608004065
2015-01-06 00:00:00,8011.30592744959
2015-01-06 01:00:00,7433.949921557169
2015-01-06 02:00:00,8006.282311155534
2015-01-06 03:00:00,7966.848821190491
2015-01-06 04:00:00,8766.740259385931
2015-01-06 05:00:00,7922.878126837494
2015-01-06 06:00:00,8600.665908806906
2015-01-06 07:00:00,7937.470560004901
2015-01-06 08:00:00,7950.246826721314
2015-01-06 09:00:00,7658.46120223439
2015-01-06 10:00:00,9498.129917898466
2015-01-06 11:00:00,7917.309093142865
2015-01-06 12:00:00,8094.886216424689
2015-01-06 13:00:00,8879.384851563558
2015-01-06 14:00:00,7931.589090176309
2015-01-06 15:00:00,7672.593944616198
2015-01-06 16:00:00,8627.441978243727
2015-01-06 17:00:00,7415.630023697345
2015-01-06 18:00:00,8088.782845124934
2015-01-06 19:00:00,7663.447026908962
2015-01-06 20:00:00,8140.9644603197785
2015-01-06 21:00:00,6687.949530029461
2015-01-06 22:00:00,7638.090421897614
2015-01-06 23:00:00,8015.87278969624
2015-01-07 00:00:00,8600.733677076607
2015-01-07 01:00:00,8807.245656466966
2015-01-07 02:00:00,7020.93156679085
2015-01-07 03:00:00,8452.019840699992
2015-01-07 04:00:00,8590.852914481156
2015-01-07 05:00:00,8140.746352828795
2015-01-07 06:00:00,9162.80887686674
2015-01-07 07:00:00,8628.294222322738
2015-01-07 08:00:00,8710.031317447174
2015-01-07 09:00:00,8513.564365109261
2015-01-07 10:00:00,7493.562620664115
2015-01-07 11:00:00,9126.63957754699
2015-01-07 12:00:00,8505.197073758829
2015-01-07 13:00:00,8665.937868358853
2015-01-07 14:00:00,7133.985999466998
2015-01-07 15:00:00,7990.091524359481
2015-01-07 16:00:00,8595.232045958774
2015-01-07 17:00:00,9117.198949279957
2015-01-07 18:00:00,8864.986986448952
2015-01-07 19:00:00,9043.110260739591
2015-01-07 20:00:00,8290.822308654911
2015-01-07 21:00:00,8073.313752482953
2015-01-07 22:00:00,8229.252612914235
2015-01-07 23:00:00,8271.872457060144
2015-01-08 00:00:00,8598.963475592409
2015-01-08 01:00:00,8974.864988875066
2015-01-08 02:00:00,8673.334268769164
2015-01-08 03:00:00,7956.882204258186
2015-01-08 04:00:00,7871.71551960619
2015-01-08 05:00:00,8909.655426733294
2015-01-08 06:00:00,8759.832132080192
2015-01-08 07:00:00,7349.760360390235
2015-01-08 08:00:00,9578.93762005157
2015-01-08 09:00:00,7479.69291457936
2015-01-08 10:00:00,8933.187461557169
2015-01-08 11:00:00,8031.585843181291
2015-01-08 12:00:00,7724.337339175075
2015-01-08 13:00:00,7824.24761924725
2015-01-08 14:00:00,9152.740258639891
2015-01-08 15:00:00,8475.582604067666
2015-01-08 16:00:00,7817.6919841774825
2015-01-08 17:00:00,7420.0466332320175
2015-01-08 18:00:00,9213.704451052407
2015-01-08 19:00:00,6401.155941976438
2015-01-08 20:00:00,7072.289644838579
2015-01-08 21:00:00,7512.5237020227505
2015-01-08 22:00:00,8251.535745965033
2015-01-08 23:00:00,8410.913807600355
2015-01-09 00:00:00,8234.663963838855
2015-01-09 01:00:00,8744.237816916191
2015-01-09 02:00:00,7174.7690841509075
2015-01-09 03:00:00,8147.754618183442
2015-01-09 04:00:00,8612.777213704534
2015-01-09 05:00:00,6516.399444276951
2015-01-09 06:00:00,7988.78280503365
2015-01-09 07:00:00,7856.6913352872925
2015-01-09 08:00:00,7962.357199040735
2015-01-09 09:00:00,8401.337978074516
2015-01-09 10:00:00,7737.709891112165
2015-01-09 11:00:00,8548.96586116145
2015-01-09 12:00:00,8419.09866300759
2015-01-09 13:00:00,7252.204541578968
2015-01-09 14:00:00,7859.559215830152
2015-01-09 15:00:00,8484.385688881961
2015-01-09 16:00:00,8391.341596203445
2015-01-09 17:00:00,8557.162977756105
2015-01-09 18:00:00,8369.760365316573
2015-01-09 19:00:00,8976.40321323528
2015-01-09 20:00:00,8056.382766485453
2015-01-09 21:00:00,8871.930921771032
2015-01-09 22:00:00,7909.588123921207
2015-01-09 23:00:00,9380.965586381964
2015-01-10 00:00:00,8711.415233398622
2015-01-10 01:00:00,7467.80823610921
2015-01-10 02:00:00,9076.895094720669
2015-01-10 03:00:00,7692.613520450188
2015-01-10 04:00:00,6484.319440176722
2015-01-10 05:00:00,7946.03056253073
2015-01-10 06:00:00,8383.097580115464
2015-01-10 07:00:00,8471.000868979125
2015-01-10 08:00:00,8191.509126404257
2015-01-10 09:00:00,8009.96596299259
2015-01-10 10:00:00,8173.457021130351
2015-01-10 11:00:00,7318.845726359916
2015-01-10 12:00:00,9209.012805306098
2015-01-10 13:00:00,7608.875453836198
2015-01-10 14:00:00,9414.101466690934
2015-01-10 15:00:00,8116.141860132022
2015-01-10 16:00:00,7644.209771249505
2015-01-10 17:00:00,8425.248888804635
2015-01-10 18:00:00,8945.045135506183
2015-01-10 19:00:00,9779.133230126059
2015-01-10 20:00:00,6553.866899131123
2015-01-10 21:00:00,7539.081465024592
2015-01-10 22:00:00,8760.568664618222
2015-01-10 23:00:00,7280.9252645049455
2015-01-11 00:00:00,8032.982548260826
2015-01-11 01:00:00,8580.594895644841
2015-01-11 02:00:00,7715.784963709815
2015-01-11 03:00:00,8475.47361257023
2015-01-11 04:00:00,7037.568470082338
2015-01-11 05:00:00,9082.404076547067
2015-01-11 06:00:00,8087.753285111243
2015-01-11 07:00:00,8179.2632736269115
2015-01-11 08:00:00,8782.905787799511
2015-01-11 09:00:00,8002.208920154147
2015-01-11 10:00:00,7968.822751238451
2015-01-11 11:00:00,9011.76886496169
2015-01-11 12:00:00,7923.719136810396
2015-01-11 13:00:00,8046.798570530377
2015-01-11 14:00:00,7692.251187354705
2015-01-11 15:00:00,9121.853864888328
2015-01-11 16:00:00,9168.006915606427
2015-01-11 17:00:00,8293.030747984823
2015-01-11 18:00:00,6879.4256461773675
2015-01-11 19:00:00,8219.586081188874
2015-01-11 20:00:00,7977.431013145688
2015-01-11 21:00:00,9224.570401915673
2015-01-11 22:00:00,7846.3820492432205
2015-01-11 23:00:00,7931.275698468452
2015-01-12 00:00:00,7694.8433595166025
2015-01-12 01:00:00,7760.281388294372
2015-01-12 02:00:00,9536.187994727927
2015-01-12 03:00:00,7770.9639644969575
2015-01-12 04:00:00,8360.03526326296
2015-01-12 05:00:00,9238.731829575687
2015-01-12 06:00:00,8473.003673495034
2015-01-12 07:00:00,6863.716277578813
2015-01-12 08:00:00,7717.376170975465
2015-01-12 09:00:00,7805.328999202356
2015-01-12 10:00:00,9115.913467847193
2015-01-12 11:00:00,8905.533920893207
2015-01-12 12:00:00,8160.346823095482
2015-01-12 13:00:00,8383.940613642764
2015-01-12 14:00:00,7975.4802890582
2015-01-12 15:00:00,7395.336469276319
2015-01-12 16:00:00,7832.236468770226
2015-01-12 17:00:00,7942.20117052767
2015-01-12 18:00:00,8665.288600947995
2015-01-12 19:00:00,8821.090015257869
2015-01-12 20:00:00,7878.507075681736
2015-01-12 21:00:00,8785.38264048033
2015-01-12 22:00:00,7280.73375936937
2015-01-12 23:00:00,7928.595254449675
2015-01-13 00:00:00,8795.645170443517
2015-01-13 01:00:00,8138.858915989262
2015-01-13 02:00:00,7344.939847916629
2015-01-13 03:00:00,8358.399007790606
2015-01-13 04:00:00,8701.158275447138
2015-01-13 05:00:00,8656.450249933627
2015-01-13 06:00:00,8824.083509737138
2015-01-13 07:00:00,9030.440703265269
2015-01-13 08:00:00,8184.227316421662
2015-01-13 09:00:00,8340.486426290126
2015-01-13 10:00:00,7861.849076862937
2015-01-13 11:00:00,7324.268602702158
2015-01-13 12:00:00,8578.491256034351
2015-01-13 13:00:00,8670.067681581031
2015-01-13 14:00:00,8569.265917467077
2015-01-13 15:00:00,8987.704039809545
2015-01-13 16:00:00,9647.434543398365
2015-01-13 17:00:00,7094.225639115575
2015-01-13 18:00:00,7669.2107387828655
2015-01-13 19:00:00,7702.856520184614
2015-01-13 20:00:00,8011.575695835153
2015-01-13 21:00:00,8382.249565890586
2015-01-13 22:00:00,8292.44089559064
2015-01-13 23:00:00,8957.23074003344
2015-01-14 00:00:00,6966.784835552254
2015-01-14 01:00:00,8843.579972875563
2015-01-14 02:00:00,9341.11408911816
2015-01-14 03:00:00,7825.64858205612
2015-01-14 04:00:00,8131.142450402423
2015-01-14 05:00:00,8824.319164664763
2015-01-14 06:00:00,8958.364124186259
2015-01-14 07:00:00,8129.632541468427
2015-01-14 08:00:00,7992.074645975003
2015-01-14 09:00:00,8214.5825407936
2015-01-14 10:00:00,8783.786050372424
2015-01-14 11:00:00,7982.5139815741995
2015-01-14 12:00:00,7583.799014823908
2015-01-14 13:00:00,8106.662915762472
2015-01-14 14:00:00,8142.074471084158
2015-01-14 15:00:00,8399.625950680158
2015-01-14 16:00:00,8568.986377676929
2015-01-14 17:00:00,9563.370179733822
2015-01-14 18:00:00,8034.664817629458
2015-01-14 19:00:00,8855.780273791828
2015-01-14 20:00:00,9022.98921040399
2015-01-14 21:00:00,8563.284312204214
2015-01-14 22:00:00,7278.552123496919
2015-01-14 23:00:00,7764.215593194907
2015-01-15 00:00:00,8227.665681319591
2015-01-15 01:00:00,8540.469329061862
2015-01-15 02:00:00,8146.5079433997125
2015-01-15 03:00:00,7738.83882093884
2015-01-15 04:00:00,8238.192501302266
2015-01-15 05:00:00,8004.4947944757605
2015-01-15 06:00:00,8077.286876836859
2015-01-15 07:00:00,8522.865707665984
2015-01-15 08:00:00,9253.680417757932
2015-01-15 09:00:00,7965.455295598528
2015-01-15 10:00:00,8116.312289703431
2015-01-15 11:00:00,8364.433361449883
2015-01-15 12:00:00,8004.580451036154
2015-01-15 13:00:00,8635.214245590549
2015-01-15 14:00:00,8267.901021264588
2015-01-15 15:00:00,8297.750659316227
2015-01-15 16:00:00,9297.446302103504
2015-01-15 17:00:00,8861.541783282097
2015-01-15 18:00:00,7588.17619896412
2015-01-15 19:00:00,8305.662501705521
2015-01-15 20:00:00,10011.157757330519
2015-01-15 21:00:00,7737.944424456927
2015-01-15 22:00:00,8309.308610595574
2015-01-15 23:00:00,8875.30354043165
2015-01-16 00:00:00,7494.920008932642
2015-01-16 01:00:00,8416.264460442824
2015-01-16 02:00:00,8928.569695413084
2015-01-16 03:00:00,7757.302842720088
2015-01-16 04:00:00,9096.854851166256
2015-01-16 05:00:00,9244.000027168728
2015-01-16 06:00:00,8860.537975105093
2015-01-16 07:00:00,8268.450334214045
2015-01-16 08:00:00,8374.571423927984
2015-01-16 09:00:00,7423.8975694920255
2015-01-16 10:00:00,9110.957011482076
2015-01-16 11:00:00,8490.86085518308
2015-01-16 12:00:00,8158.704023489493
2015-01-16 13:00:00,8417.07822035463
2015-01-16 14:00:00,7766.0235144886965
2015-01-16 15:00:00,8944.470399839141
2015-01-16 16:00:00,8390.778772994276
2015-01-16 17:00:00,8624.096360366631
2015-01-16 18:00:00,8528.69998225522
2015-01-16 19:00:00,6859.680413996749
2015-01-16 20:00:00,8075.140538539392
2015-01-16 21:00:00,8252.14977820521
2015-01-16 22:00:00,8647.993170178048
2015-01-16 23:00:00,8264.590823700059
2015-01-17 00:00:00,8827.663434214173
2015-01-17 01:00:00,8235.197950669757
2015-01-17 02:00:00,9014.580707550094
2015-01-17 03:00:00,8788.543245000812
2015-01-17 04:00:00,7913.489450027263
2015-01-17 05:00:00,9229.435780558259
2015-01-17 06:00:00,8057.74344330762
2015-01-17 07:00:00,8974.943977581914
2015-01-17 08:00:00,8849.73699933401
2015-01-17 09:00:00,7933.583906838095
2015-01-17 10:00:00,9128.754360438785
2015-01-17 11:00:00,7701.684039048568
2015-01-17 12:00:00,9012.242322930877
2015-01-17 13:00:00,8577.182150820161
2015-01-17 14:00:00,9439.201889997035
2015-01-17 15:00:00,8705.431516000937
2015-01-17 16:00:00,7858.343943296545
2015-01-17 17:00:00,9342.757562854735
2015-01-17 18:00:00,7647.4089500173595
2015-01-17 19:00:00,8305.630621021104
2015-01-17 20:00:00,7731.766874291431
2015-01-17 21:00:00,8928.036196731926
2015-01-17 22:00:00,8162.871744564353
2015-01-17 23:00:00,7889.840882176446
2015-01-18 00:00:00,9148.626312400778
2015-01-18 01:00:00,9087.793011764934
2015-01-18 02:00:00,8191.465867654891
2015-01-18 03:00:00,7974.165349141711
2015-01-18 04:00:00,8374.885990954086
2015-01-18 05:00:00,9317.044412207866
2015-01-18 06:00:00,8351.637791189061
2015-01-18 07:00:00,8553.920406572865
2015-01-18 08:00:00,8419.957068799573
2015-01-18 09:00:00,7929.239158619021
2015-01-18 10:00:00,9141.077839443551
2015-01-18 11:00:00,8571.37950233817
2015-01-18 12:00:00,8957.57390812891
2015-01-18 13:00:00,7847.316005444685
2015-01-18 14:00:00,8341.954403843592
2015-01-18 15:00:00,7842.141517643831
2015-01-18 16:00:00,8678.704219420764
2015-01-18 17:00:00,7790.43979700771
2015-01-18 18:00:00,8555.557023002584
2015-01-18 19:00:00,8730.496533948866
2015-01-18 20:00:00,8861.633445249125
2015-01-18 21:00:00,8640.396613556197
2015-01-18 22:00:00,9155.94045651533
2015-01-18 23:00:00,7193.229632169646
2015-01-19 00:00:00,8991.081990664043
2015-01-19 01:00:00,8102.312905850858
2015-01-19 02:00:00,7056.787552917875
2015-01-19 03:00:00,6610.785579391174
2015-01-19 04:00:00,7506.196615058623
2015-01-19 05:00:00,9189.200931009538
2015-01-19 06:00:00,7643.177999860783
2015-01-19 07:00:00,9197.677204388392
2015-01-19 08:00:00,8273.694154956676
2015-01-19 09:00:00,7350.306981995181
2015-01-19 10:00:00,9150.419313037131
2015-01-19 11:00:00,8148.937270189793
2015-01-19 12:00:00,8222.504452351774
2015-01-19 13:00:00,8533.92060600916
2015-01-19 14:00:00,8275.292310122692
2015-01-19 15:00:00,8368.307965718675
2015-01-19 16:00:00,8008.351273468066
2015-01-19 17:00:00,8206.995788567565
2015-01-19 18:00:00,8021.144456536103
2015-01-19 19:00:00,9038.451475732028
2015-01-19 20:00:00,8336.986811204748
2015-01-19 21:00:00,7969.683965691192
2015-01-19 22:00:00,8771.184742247726
2015-01-19 23:00:00,8177.08951552237
2015-01-20 00:00:00,7654.624607697833
2015-01-20 01:00:00,9005.833238899122
2015-01-20 02:00:00,7669.028778503444
2015-01-20 03:00:00,9250.968337016642
2015-01-20 04:00:00,8811.29057823399
2015-01-20 05:00:00,7530.728428923123
2015-01-20 06:00:00,8077.194551153538
2015-01-20 07:00:00,7913.51531172012
2015-01-20 08:00:00,8542.581704082277
2015-01-20 09:00:00,8226.591696431944
2015-01-20 10:00:00,8757.25321459085
2015-01-20 11:00:00,8345.028239446512
2015-01-20 12:00:00,8465.475042644674
2015-01-20 13:00:00,8111.195049962273
2015-01-20 14:00:00,7748.240728893896
2015-01-20 15:00:00,9133.28904050697
2015-01-20 16:00:00,7704.751390080533
2015-01-20 17:00:00,8355.05975073302
2015-01-20 18:00:00,8983.830956255362
2015-01-20 19:00:00,7202.367119965372
2015-01-20 20:00:00,8806.952358654918
2015-01-20 21:00:00,6738.687560824826
2015-01-20 22:00:00,8027.305665648821
2015-01-20 23:00:00,8379.314555277619
2015-01-21 00:00:00,8562.165925436078
2015-01-21 01:00:00,7936.225998987262
2015-01-21 02:00:00,8505.493188735534
2015-01-21 03:00:00,9719.33269901902
2015-01-21 04:00:00,6823.948869257924
2015-01-21 05:00:00,8498.202579406654
2015-01-21 06:00:00,8577.157972172517
2015-01-21 07:00:00,8473.376579876513
2015-01-21 08:00:00,9304.632490427153
2015-01-21 09:00:00,8050.336572721226
2015-01-21 10:00:00,7925.980591359994
2015-01-21 11:00:00,8608.857287628412
2015-01-21 12:00:00,7978.064065414637
2015-01-21 13:00:00,8999.350185387018
2015-01-21 14:00:00,7571.383617999964
2015-01-21 15:00:00,8365.48607014885
2015-01-21 16:00:00,8407.166933918346
2015-01-21 17:00:00,8222.267331310075
2015-01-21 18:00:00,8390.101342946891
2015-01-21 19:00:00,8921.358605837144
2015-01-21 20:00:00,8363.429136090599
2015-01-21 21:00:00,8028.046932964074
2015-01-21 22:00:00,8501.677469802424
2015-01-21 23:00:00,8261.57910572808
2015-01-22 00:00:00,8321.02302793429
2015-01-22 01:00:00,9035.194049327425
2015-01-22 02:00:00,8042.055542803621
2015-01-22 03:00:00,9671.710895358938
2015-01-22 04:00:00,8477.53393922139
2015-01-22 05:00:00,7738.579514450199
2015-01-22 06:00:00,8279.79020862525
2015-01-22 07:00:00,9088.91381320007
2015-01-22 08:00:00,8599.564057859885
2015-01-22 09:00:00,8963.601048086886
2015-01-22 10:00:00,8956.338041905941
2015-01-22 11:00:00,8364.623965369796
2015-01-22 12:00:00,9184.947396441496
2015-01-22 13:00:00,8756.880328159688
2015-01-22 14:00:00,8717.77352799447
2015-01-22 15:00:00,9668.950900429025
2015-01-22 16:00:00,8403.618490406847
2015-01-22 17:00:00,8268.118288773781
2015-01-22 18:00:00,8276.779810876289
2015-01-22 19:00:00,8688.094384515902
2015-01-22 20:00:00,8886.388312293806
2015-01-22 21:00:00,7537.397510242922
2015-01-22 22:00:00,8958.805426526516
2015-01-22 23:00:00,9527.239133112496
2015-01-23 00:00:00,8957.416400082455
2015-01-23 01:00:00,8867.029205911076
2015-01-23 02:00:00,8217.236273442251
2015-01-23 03:00:00,8312.229608637179
2015-01-23 04:00:00,7741.647171927212
2015-01-23 05:00:00,7641.939627258332
2015-01-23 06:00:00,8921.180361826526
2015-01-23 07:00:00,7818.628070356735
2015-01-23 08:00:00,8397.26988702339
2015-01-23 09:00:00,9113.223426590792
2015-01-23 10:00:00,7711.294810046358
2015-01-23 11:00:00,8334.229864196208
2015-01-23 12:00:00,8090.400612572482
2015-01-23 13:00:00,9535.363733282305
2015-01-23 14:00:00,9186.161638034437
2015-01-23 15:00:00,7628.645076509994
2015-01-23 16:00:00,8254.882498762188
2015-01-23 17:00:00,9871.566564817871
2015-01-23 18:00:00,8663.432000819572
2015-01-23 19:00:00,9346.88441043025
2015-01-23 20:00:00,8208.582994873332
2015-01-23 21:00:00,8158.239646734022
2015-01-23 22:00:00,8336.863545878714
2015-01-23 23:00:00,8027.163731379286
2015-01-24 00:00:00,8375.968137521795
2015-01-24 01:00:00,8118.319460863174
2015-01-24 02:00:00,8112.33906705117
2015-01-24 03:00:00,9722.692858261606
2015-01-24 04:00:00,8081.167443721743
2015-01-24 05:00:00,8080.190716900586
2015-01-24 06:00:00,7995.16412455014
2015-01-24 07:00:00,9108.906783176717
2015-01-24 08:00:00,7759.141043040226
2015-01-24 09:00:00,9587.47804141539
2015-01-24 10:00:00,9218.320076381213
2015-01-24 11:00:00,8432.472950236155
2015-01-24 12:00:00,7895.569203971034
2015-01-24 13:00:00,7992.393160687399
2015-01-24 14:00:00,9380.01638768056
2015-01-24 15:00:00,8330.777006123688
2015-01-24 16:00:00,8941.434334523987
2015-01-24 17:00:00,8704.668558540197
2015-01-24 18:00:00,8738.83807709416
2015-01-24 19:00:00,7831.004310874188
2015-01-24 20:00:00,8713.152339623633
2015-01-24 21:00:00,8460.82978447035
2015-01-24 22:00:00,8506.913635608073
2015-01-24 23:00:00,9199.878416458665
2015-01-25 00:00:00,8337.23258779063
2015-01-25 01:00:00,8850.77528364116
2015-01-25 02:00:00,8650.57875140142
2015-01-25 03:00:00,8399.126623744382
2015-01-25 04:00:00,9558.482939657963
2015-01-25 05:00:00,7581.327495566399
2015-01-25 06:00:00,9769.902880866934
2015-01-25 07:00:00,9018.592967692384
2015-01-25 08:00:00,8500.416355680758
2015-01-25 09:00:00,8696.449864529788
2015-01-25 10:00:00,9372.690272706463
2015-01-25 11:00:00,9982.899844947917
2015-01-25 12:00:00,8087.387633916851
2015-01-25 13:00:00,7823.025866144062
2015-01-25 14:00:00,8606.97118398641
2015-01-25 15:00:00,9314.780861432695
2015-01-25 16:00:00,8153.447603563553
2015-01-25 17:00:00,8301.329901300533
2015-01-25 18:00:00,7266.88137723902
2015-01-25 19:00:00,8311.281335051193
2015-01-25 20:00:00,9717.435583048908
2015-01-25 21:00:00,8815.981946962122
2015-01-25 22:00:00,9166.44123749153
2015-01-25 23:00:00,8906.786004337442
2015-01-26 00:00:00,7901.902666402138
2015-01-26 01:00:00,9063.54012707627
2015-01-26 02:00:00,8750.855772690775
2015-01-26 03:00:00,9106.907526853089
2015-01-26 04:00:00,8836.431812326522
2015-01-26 05:00:00,8658.012416920854
2015-01-26 06:00:00,8385.034200380811
2015-01-26 07:00:00,9213.02527727878
2015-01-26 08:00:00,8752.396728265807
2015-01-26 09:00:00,8737.45775145296
2015-01-26 10:00:00,9095.729077740218
2015-01-26 11:00:00,8709.594050680422
2015-01-26 12:00:00,9523.203527062338
2015-01-26 13:00:00,8472.960172801566
2015-01-26 14:00:00,8619.561833892521
2015-01-26 15:00:00,7282.356348674001
2015-01-26 16:00:00,8383.064661648576
2015-01-26 17:00:00,8597.748571530952
2015-01-26 18:00:00,8959.021940235118
2015-01-26 19:00:00,9645.69827170605
2015-01-26 20:00:00,9080.035237151566
2015-01-26 21:00:00,8135.722457681964
2015-01-26 22:00:00,7935.059291467525
2015-01-26 23:00:00,7406.82465241215
2015-01-27 00:00:00,8679.684986646818
2015-01-27 01:00:00,8135.114416339636
2015-01-27 02:00:00,7756.861585651023
2015-01-27 03:00:00,9589.85327015764
2015-01-27 04:00:00,8621.08715803317
2015-01-27 05:00:00,7882.188849193951
2015-01-27 06:00:00,10157.700103438996
2015-01-27 07:00:00,7118.033792063616
2015-01-27 08:00:00,7900.805637918785
2015-01-27 09:00:00,9176.961148964941
2015-01-27 10:00:00,8305.990480842316
2015-01-27 11:00:00,7710.353585316252
2015-01-27 12:00:00,9298.368261852425
2015-01-27 13:00:00,8573.053282232246
2015-01-27 14:00:00,7994.623409516091
2015-01-27 15:00:00,8702.409652508788
2015-01-27 16:00:00,8492.95847764918
2015-01-27 17:00:00,9629.286393830233
2015-01-27 18:00:00,9388.862333254445
2015-01-27 19:00:00,8541.356436147442
2015-01-27 20:00:00,8480.189468581799
2015-01-27 21:00:00,8795.501726084476
2015-01-27 22:00:00,9037.360478320663
2015-01-27 23:00:00,8305.036665922518
2015-01-28 00:00:00,8864.929856512668
2015-01-28 01:00:00,7840.6163348231275
2015-01-28 02:00:00,9034.274505548952
2015-01-28 03:00:00,8601.706198695421
2015-01-28 04:00:00,9247.363610000437
2015-01-28 05:00:00,8675.854597051817
2015-01-28 06:00:00,7922.136819592113
2015-01-28 07:00:00,8275.307327148526
2015-01-28 08:00:00,8456.29037479961
2015-01-28 09:00:00,8625.437541477942
2015-01-28 10:00:00,8234.879297568965
2015-01-28 11:00:00,7969.330582375208
2015-01-28 12:00:00,9566.9878193404
2015-01-28 13:00:00,8518.491799906007
2015-01-28 14:00:00,9116.109982751865
2015-01-28 15:00:00,8988.188252144562
