timestamp,kwh
2015-01-14 11:00:00,10103.142476967749
2015-01-14 12:00:00,9604.748768529884
2015-01-14 13:00:00,10258.32864470309
2015-01-14 14:00:00,10302.593088855197
2015-01-14 15:00:00,10624.532438350196
2015-01-14 16:00:00,10836.23297209616
2015-01-14 17:00:00,12079.212724667277
2015-01-14 18:00:00,10168.331022036822
2015-01-14 19:00:00,11194.725342239784
2015-01-14 20:00:00,11403.736513004986
2015-01-14 21:00:00,10829.105390255267
2015-01-14 22:00:00,9223.190154371148
2015-01-14 23:00:00,9830.269491493633
2015-01-15 00:00:00,10409.58210164949
2015-01-15 01:00:00,10800.586661327327
2015-01-15 02:00:00,10308.13492924964
2015-01-15 03:00:00,9798.54852617355
2015-01-15 04:00:00,10422.740626627832
2015-01-15 05:00:00,10130.6184930947
2015-01-15 06:00:00,10221.608596046073
2015-01-15 07:00:00,10778.58213458248
2015-01-15 08:00:00,11692.100522197414
2015-01-15 09:00:00,10081.81911949816
2015-01-15 10:00:00,10270.390362129288
2015-01-15 11:00:00,10580.541701812352
2015-01-15 12:00:00,10130.725563795193
2015-01-15 13:00:00,10919.017806988184
2015-01-15 14:00:00,10459.876276580735
2015-01-15 15:00:00,10497.188324145283
2015-01-15 16:00:00,11746.807877629379
2015-01-15 17:00:00,11201.92722910262
2015-01-15 18:00:00,9610.22024870515
2015-01-15 19:00:00,10507.078127131901
2015-01-15 20:00:00,12638.947196663148
2015-01-15 21:00:00,9797.430530571157
2015-01-15 22:00:00,10511.635763244465
2015-01-15 23:00:00,11219.129425539562
2015-01-16 00:00:00,9493.650011165802
2015-01-16 01:00:00,10645.330575553531
2015-01-16 02:00:00,11285.712119266354
2015-01-16 03:00:00,9821.62855340011
2015-01-16 04:00:00,11496.068563957819
2015-01-16 05:00:00,11680.00003396091
2015-01-16 06:00:00,11200.672468881365
2015-01-16 07:00:00,10460.562917767556
2015-01-16 08:00:00,10593.21427990998
2015-01-16 09:00:00,9404.871961865032
2015-01-16 10:00:00,11513.696264352595
2015-01-16 11:00:00,10738.576068978851
2015-01-16 12:00:00,10323.380029361866
2015-01-16 13:00:00,10646.347775443288
2015-01-16 14:00:00,9832.52939311087
2015-01-16 15:00:00,11305.587999798925
2015-01-16 16:00:00,10613.473466242845
2015-01-16 17:00:00,10905.120450458287
2015-01-16 18:00:00,10785.874977819027
2015-01-16 19:00:00,8699.600517495935
2015-01-16 20:00:00,10218.925673174239
2015-01-16 21:00:00,10440.18722275651
2015-01-16 22:00:00,10934.991462722559
2015-01-16 23:00:00,10455.738529625072
2015-01-17 00:00:00,11159.579292767718
2015-01-17 01:00:00,10418.997438337197
2015-01-17 02:00:00,11393.225884437617
2015-01-17 03:00:00,11110.679056251016
2015-01-17 04:00:00,10016.861812534078
2015-01-17 05:00:00,11661.794725697822
2015-01-17 06:00:00,10197.179304134525
2015-01-17 07:00:00,11343.679971977392
2015-01-17 08:00:00,11187.171249167513
2015-01-17 09:00:00,10041.979883547618
2015-01-17 10:00:00,11535.94295054848
2015-01-17 11:00:00,9752.10504881071
2015-01-17 12:00:00,11390.302903663596
2015-01-17 13:00:00,10846.477688525201
2015-01-17 14:00:00,11924.002362496294
2015-01-17 15:00:00,11006.789395001171
2015-01-17 16:00:00,9947.92992912068
2015-01-17 17:00:00,11803.446953568417
2015-01-17 18:00:00,9684.261187521699
2015-01-17 19:00:00,10507.038276276378
2015-01-17 20:00:00,9789.708592864288
2015-01-17 21:00:00,11285.045245914906
2015-01-17 22:00:00,10328.589680705441
2015-01-17 23:00:00,9987.301102720558
2015-01-18 00:00:00,11560.782890500974
2015-01-18 01:00:00,11484.741264706166
2015-01-18 02:00:00,10364.332334568613
2015-01-18 03:00:00,10092.706686427138
2015-01-18 04:00:00,10593.607488692607
2015-01-18 05:00:00,11771.305515259834
2015-01-18 06:00:00,10564.547238986326
2015-01-18 07:00:00,10817.40050821608
2015-01-18 08:00:00,10649.946335999464
2015-01-18 09:00:00,10036.548948273776
2015-01-18 10:00:00,11551.34729930444
2015-01-18 11:00:00,10839.224377922712
2015-01-18 12:00:00,11321.967385161137
2015-01-18 13:00:00,9934.145006805855
2015-01-18 14:00:00,10552.44300480449
2015-01-18 15:00:00,9927.67689705479
2015-01-18 16:00:00,10973.380274275954
2015-01-18 17:00:00,9863.049746259636
2015-01-18 18:00:00,10819.446278753228
2015-01-18 19:00:00,11038.120667436084
2015-01-18 20:00:00,11202.041806561407
2015-01-18 21:00:00,10925.495766945245
2015-01-18 22:00:00,11569.925570644164
2015-01-18 23:00:00,9116.537040212057
2015-01-19 00:00:00,11363.852488330054
2015-01-19 01:00:00,10252.891132313573
2015-01-19 02:00:00,8945.984441147342
2015-01-19 03:00:00,8388.481974238966
2015-01-19 04:00:00,9507.745768823279
2015-01-19 05:00:00,11611.50116376192
2015-01-19 06:00:00,9678.972499825977
2015-01-19 07:00:00,11622.09650548549
2015-01-19 08:00:00,10467.117693695844
2015-01-19 09:00:00,9312.883727493976
2015-01-19 10:00:00,11563.024141296413
2015-01-19 11:00:00,10311.17158773724
2015-01-19 12:00:00,10403.130565439717
2015-01-19 13:00:00,10792.40075751145
2015-01-19 14:00:00,10469.115387653363
2015-01-19 15:00:00,10585.384957148344
2015-01-19 16:00:00,10135.439091835082
2015-01-19 17:00:00,10383.744735709455
2015-01-19 18:00:00,10151.430570670127
2015-01-19 19:00:00,11423.064344665034
2015-01-19 20:00:00,10546.233514005933
2015-01-19 21:00:00,10087.104957113988
2015-01-19 22:00:00,11088.980927809656
2015-01-19 23:00:00,10346.361894402962
2015-01-20 00:00:00,9693.280759622292
2015-01-20 01:00:00,11382.291548623902
2015-01-20 02:00:00,9711.285973129305
2015-01-20 03:00:00,11688.710421270802
2015-01-20 04:00:00,11139.113222792486
2015-01-20 05:00:00,9538.410536153904
2015-01-20 06:00:00,10221.493188941922
2015-01-20 07:00:00,10016.89413965015
2015-01-20 08:00:00,10803.227130102845
2015-01-20 09:00:00,10408.239620539931
2015-01-20 10:00:00,11071.566518238562
2015-01-20 11:00:00,10556.28529930814
2015-01-20 12:00:00,10706.843803305843
2015-01-20 13:00:00,10263.99381245284
2015-01-20 14:00:00,9810.300911117369
2015-01-20 15:00:00,11541.611300633711
2015-01-20 16:00:00,9755.939237600665
2015-01-20 17:00:00,10568.824688416275
2015-01-20 18:00:00,11354.788695319203
2015-01-20 19:00:00,9127.958899956713
2015-01-20 20:00:00,11133.690448318648
2015-01-20 21:00:00,8548.359451031032
2015-01-20 22:00:00,10159.132082061025
2015-01-20 23:00:00,10599.143194097023
2015-01-21 00:00:00,10827.707406795096
2015-01-21 01:00:00,10045.282498734075
2015-01-21 02:00:00,10756.866485919416
2015-01-21 03:00:00,12274.165873773774
2015-01-21 04:00:00,8654.936086572405
2015-01-21 05:00:00,10747.753224258318
2015-01-21 06:00:00,10846.447465215646
2015-01-21 07:00:00,10716.72072484564
2015-01-21 08:00:00,11755.79061303394
2015-01-21 09:00:00,10187.920715901531
2015-01-21 10:00:00,10032.475739199992
2015-01-21 11:00:00,10886.071609535516
2015-01-21 12:00:00,10097.580081768296
2015-01-21 13:00:00,11374.187731733773
2015-01-21 14:00:00,9589.229522499954
2015-01-21 15:00:00,10581.857587686063
2015-01-21 16:00:00,10633.958667397934
2015-01-21 17:00:00,10402.834164137594
2015-01-21 18:00:00,10612.626678683615
2015-01-21 19:00:00,11276.69825729643
2015-01-21 20:00:00,10579.286420113249
2015-01-21 21:00:00,10160.058666205092
2015-01-21 22:00:00,10752.096837253028
2015-01-21 23:00:00,10451.9738821601
2015-01-22 00:00:00,10526.278784917862
2015-01-22 01:00:00,11418.99256165928
2015-01-22 02:00:00,10177.569428504527
2015-01-22 03:00:00,12214.638619198671
2015-01-22 04:00:00,10721.917424026738
2015-01-22 05:00:00,9798.224393062748
2015-01-22 06:00:00,10474.737760781562
2015-01-22 07:00:00,11486.142266500088
2015-01-22 08:00:00,10874.455072324856
2015-01-22 09:00:00,11329.501310108606
2015-01-22 10:00:00,11320.422552382426
2015-01-22 11:00:00,10580.779956712246
2015-01-22 12:00:00,11606.184245551869
2015-01-22 13:00:00,11071.10041019961
2015-01-22 14:00:00,11022.216909993087
2015-01-22 15:00:00,12211.18862553628
2015-01-22 16:00:00,10629.52311300856
2015-01-22 17:00:00,10460.147860967227
2015-01-22 18:00:00,10470.97476359536
2015-01-22 19:00:00,10985.117980644876
2015-01-22 20:00:00,11232.985390367256
2015-01-22 21:00:00,9546.746887803652
2015-01-22 22:00:00,11323.506783158144
2015-01-22 23:00:00,12034.048916390619
2015-01-23 00:00:00,11321.770500103068
2015-01-23 01:00:00,11208.786507388846
2015-01-23 02:00:00,10396.545341802814
2015-01-23 03:00:00,10515.287010796474
2015-01-23 04:00:00,9802.058964909014
2015-01-23 05:00:00,9677.424534072914
2015-01-23 06:00:00,11276.475452283155
2015-01-23 07:00:00,9898.285087945918
2015-01-23 08:00:00,10621.587358779238
2015-01-23 09:00:00,11516.52928323849
2015-01-23 10:00:00,9764.118512557947
2015-01-23 11:00:00,10542.787330245259
2015-01-23 12:00:00,10238.000765715602
2015-01-23 13:00:00,12044.204666602882
2015-01-23 14:00:00,11607.702047543045
2015-01-23 15:00:00,9660.806345637493
2015-01-23 16:00:00,10443.603123452736
2015-01-23 17:00:00,12464.458206022338
2015-01-23 18:00:00,10954.290001024463
2015-01-23 19:00:00,11808.605513037812
2015-01-23 20:00:00,10385.728743591664
2015-01-23 21:00:00,10322.799558417528
2015-01-23 22:00:00,10546.079432348391
2015-01-23 23:00:00,10158.954664224108
2015-01-24 00:00:00,10594.960171902243
2015-01-24 01:00:00,10272.899326078967
2015-01-24 02:00:00,10265.423833813962
2015-01-24 03:00:00,12278.366072827006
2015-01-24 04:00:00,10226.459304652179
2015-01-24 05:00:00,10225.238396125733
2015-01-24 06:00:00,10118.955155687674
2015-01-24 07:00:00,11511.133478970896
2015-01-24 08:00:00,9823.926303800283
2015-01-24 09:00:00,12109.347551769237
2015-01-24 10:00:00,11647.900095476514
2015-01-24 11:00:00,10665.591187795193
2015-01-24 12:00:00,9994.46150496379
2015-01-24 13:00:00,10115.491450859248
2015-01-24 14:00:00,11850.020484600698
2015-01-24 15:00:00,10538.47125765461
2015-01-24 16:00:00,11301.792918154984
2015-01-24 17:00:00,11005.835698175246
2015-01-24 18:00:00,11048.5475963677
2015-01-24 19:00:00,9913.755388592735
2015-01-24 20:00:00,11016.44042452954
2015-01-24 21:00:00,10701.037230587937
2015-01-24 22:00:00,10758.64204451009
2015-01-24 23:00:00,11624.84802057333
2015-01-25 00:00:00,10546.540734738286
2015-01-25 01:00:00,11188.46910455145
2015-01-25 02:00:00,10938.223439251773
2015-01-25 03:00:00,10623.908279680476
2015-01-25 04:00:00,12073.103674572452
2015-01-25 05:00:00,9601.659369457999
2015-01-25 06:00:00,12337.378601083667
2015-01-25 07:00:00,11398.24120961548
2015-01-25 08:00:00,10750.520444600947
2015-01-25 09:00:00,10995.562330662235
2015-01-25 10:00:00,11840.862840883077
2015-01-25 11:00:00,12603.624806184895
2015-01-25 12:00:00,10234.234542396063
2015-01-25 13:00:00,9903.782332680077
2015-01-25 14:00:00,10883.713979983013
2015-01-25 15:00:00,11768.476076790868
2015-01-25 16:00:00,10316.80950445444
2015-01-25 17:00:00,10501.662376625665
2015-01-25 18:00:00,9208.601721548774
2015-01-25 19:00:00,10514.101668813992
2015-01-25 20:00:00,12271.794478811134
2015-01-25 21:00:00,11144.97743370265
2015-01-25 22:00:00,11583.051546864413
2015-01-25 23:00:00,11258.482505421802
2015-01-26 00:00:00,10002.37833300267
2015-01-26 01:00:00,11454.425158845339
2015-01-26 02:00:00,11063.569715863467
2015-01-26 03:00:00,11508.63440856636
2015-01-26 04:00:00,11170.539765408152
2015-01-26 05:00:00,10947.515521151068
2015-01-26 06:00:00,10606.292750476014
2015-01-26 07:00:00,11641.281596598476
2015-01-26 08:00:00,11065.495910332258
2015-01-26 09:00:00,11046.822189316197
2015-01-26 10:00:00,11494.661347175272
2015-01-26 11:00:00,11011.992563350526
2015-01-26 12:00:00,12029.004408827921
2015-01-26 13:00:00,10716.200216001958
2015-01-26 14:00:00,10899.452292365651
2015-01-26 15:00:00,9227.945435842501
2015-01-26 16:00:00,10603.830827060718
2015-01-26 17:00:00,10872.18571441369
2015-01-26 18:00:00,11323.777425293896
2015-01-26 19:00:00,12182.12283963256
2015-01-26 20:00:00,11475.044046439456
2015-01-26 21:00:00,10294.653072102456
2015-01-26 22:00:00,10043.824114334406
2015-01-26 23:00:00,9383.530815515187
2015-01-27 00:00:00,10974.606233308523
2015-01-27 01:00:00,10293.893020424544
2015-01-27 02:00:00,9821.07698206378
2015-01-27 03:00:00,12112.316587697049
2015-01-27 04:00:00,10901.358947541461
2015-01-27 05:00:00,9977.736061492438
2015-01-27 06:00:00,12822.125129298744
2015-01-27 07:00:00,9022.54224007952
2015-01-27 08:00:00,10001.007047398482
2015-01-27 09:00:00,11596.201436206176
2015-01-27 10:00:00,10507.488101052893
2015-01-27 11:00:00,9762.941981645316
2015-01-27 12:00:00,11747.960327315532
2015-01-27 13:00:00,10841.316602790308
2015-01-27 14:00:00,10118.279261895113
2015-01-27 15:00:00,11003.012065635985
2015-01-27 16:00:00,10741.198097061475
2015-01-27 17:00:00,12161.60799228779
2015-01-27 18:00:00,11861.077916568054
2015-01-27 19:00:00,10801.6955451843
2015-01-27 20:00:00,10725.236835727248
2015-01-27 21:00:00,11119.377157605595
2015-01-27 22:00:00,11421.700597900828
2015-01-27 23:00:00,10506.295832403148
2015-01-28 00:00:00,11206.162320640835
2015-01-28 01:00:00,9925.77041852891
2015-01-28 02:00:00,11417.84313193619
2015-01-28 03:00:00,10877.132748369275
2015-01-28 04:00:00,11684.204512500546
2015-01-28 05:00:00,10969.818246314771
2015-01-28 06:00:00,10027.67102449014
2015-01-28 07:00:00,10469.134158935656
2015-01-28 08:00:00,10695.36296849951
2015-01-28 09:00:00,10906.796926847428
2015-01-28 10:00:00,10418.599121961206
2015-01-28 11:00:00,10086.66322796901
2015-01-28 12:00:00,12083.734774175498
2015-01-28 13:00:00,10773.114749882508
2015-01-28 14:00:00,11520.13747843983
2015-01-28 15:00:00,11360.235315180702
2015-01-28 16:00:00,11646.697707203333
